"bin","bbl","evictions"
3037237,"3013870077",1
3037238,"3013870078",1
3037239,"3013870079",9
3037240,"3013870080",1
3037241,"3013870081",2
3037261,"3013880027",9
3037262,"3013880032",21
3037265,"3013880040",1
3037266,"3013887502",1
3037272,"3013880048",12
3037274,"3013880053",20
3037289,"3013890012",4
3037290,"3013890016",14
3037291,"3013890020",10
3037304,"3013890057",3
3037305,"3013890060",8
3037307,"3013890065",16
3037309,"3013890072",27
3037310,"3013900001",1
3037336,"3013900060",6
3037337,"3013900062",4
3037338,"3013900065",12
3037339,"3013900068",5
3037341,"3013900073",6
3037342,"3013900075",4
3037343,"3013900077",8
3037353,"3013910017",5
3037369,"3013910037",9
3037370,"3013910039",20
3037371,"3013910045",12
3037372,"3013910047",16
3037373,"3013910049",9
3037374,"3013910051",5
3037375,"3013910053",2
3037384,"3013920001",8
3037385,"3013920008",6
3037386,"3013920010",10
3037387,"3013920013",3
3037388,"3013920016",4
3037393,"3013920023",105
3037403,"3013920044",69
3037413,"3013920078",16
3037414,"3013930001",10
3037438,"3013930040",23
3037439,"3013930047",20
3037442,"3013930053",12
3037443,"3013930056",9
3037444,"3013930058",6
3037445,"3013930060",29
3037446,"3013930066",36
3037447,"3013930072",37
3037448,"3013930076",30
3037461,"3013940017",2
3037462,"3013940020",9
3037472,"3013940031",12
3037473,"3013940033",10
3037474,"3013940035",7
3037476,"3013940039",10
3037477,"3013940044",3
3037478,"3013940046",6
3037505,"3013940077",1
3037507,"3013950006",5
3037508,"3013950007",5
3037509,"3013950009",2
3037510,"3013950013",14
3037511,"3013950017",9
3037512,"3013950021",5
3037513,"3013950024",2
3037514,"3013950026",5
3037515,"3013950028",19
3037516,"3013950033",24
3037534,"3013950059",31
3037535,"3013950063",10
3037536,"3013950068",14
3037542,"3013960001",16
3037544,"3013960013",2
3037545,"3013960017",20
3037547,"3013960023",5
3037548,"3013960026",9
3037549,"3013960030",13
3037550,"3013960032",5
3037557,"3013960047",12
3037564,"3013960061",3
3037565,"3013960064",4
3037566,"3013960068",2
3037567,"3013960070",3
3037568,"3013960074",1
3037579,"3013970015",5
3037583,"3013970024",1
3037589,"3013970032",12
3037590,"3013970035",35
3037598,"3013970061",8
3037618,"3013990004",6
3037619,"3013990007",3
3037622,"3013990020",10
3037623,"3013990024",13
3037627,"3013990034",17
3037628,"3013990039",26
3037629,"3013990052",33
3037636,"3013990062",33
3037639,"3013990115",33
3037641,"3013990145",15
3037644,"3014000011",12
3037670,"3014000039",25
3037671,"3014000042",12
3037677,"3014000050",6
3037718,"3014010017",19
3037719,"3014010021",18
3037732,"3014010039",25
3037733,"3014010043",14
3037734,"3014010047",30
3037746,"3014010063",8
3037747,"3014010066",9
3037748,"3014010069",13
3037757,"3014020001",21
3037758,"3014020009",18
3037759,"3014020012",13
3037760,"3014020015",7
3037761,"3014020021",7
3037762,"3014020024",4
3037763,"3014020029",19
3037764,"3014020036",13
3037765,"3014020039",31
3037767,"3014020047",11
3037768,"3014020049",18
3037792,"3014030007",27
3037793,"3014030011",11
3037795,"3014030019",11
3037796,"3014030022",17
3037798,"3014030025",20
3037804,"3014030040",44
3037805,"3014030048",5
3037806,"3014030055",26
3037847,"3014060033",2
3037852,"3014060050",11
3037880,"3014070009",15
3037891,"3014070022",8
3037892,"3014070026",1
3037905,"3014070041",29
3037906,"3014070043",5
3037926,"3014080001",29
3037927,"3014080007",39
3037945,"3014080050",10
3037946,"3014080052",3
3037964,"3014090001",45
3037965,"3014090006",36
3037985,"3014090037",46
3037986,"3014090044",54
3037989,"3014090058",1
3037990,"3014090059",1
3037992,"3014090061",1
3038006,"3014090078",2
3038007,"3014120001",18
3038023,"3014120017",4
3038025,"3014120025",20
3038026,"3014120031",24
3038028,"3014120050",10
3038029,"3014120057",3
3038030,"3014120061",6
3038040,"3014130001",10
3038133,"3014140052",2
3038153,"3014140080",3
3038167,"3014150016",19
3038177,"3014150045",40
3038178,"3014150057",28
3038181,"3014150075",45
3038183,"3014150082",5
3038185,"3014150084",1
3038188,"3014150087",5
3038189,"3014150088",1
3038215,"3014180002",1
3038216,"3014180003",4
3038217,"3014180004",3
3038219,"3014180007",9
3038244,"3014180049",106
3038252,"3014180071",1
3038253,"3014180072",1
3038260,"3014190001",62
3038261,"3014190006",58
3038278,"3014190039",57
3038288,"3014190055",2
3038294,"3014190062",32
3038304,"3014200013",3
3038309,"3014200020",31
3038310,"3014200024",21
3038318,"3014200061",15
3038320,"3014200067",1
3038327,"3014200074",2
3038330,"3014220001",2
3038331,"3014220005",15
3038352,"3014220036",7
3038355,"3014220042",20
3038368,"3014220064",6
3038369,"3014230001",14
3038371,"3014230007",2
3038373,"3014230024",28
3038386,"3014240001",39
3038387,"3014240007",5
3038397,"3014240021",2
3038398,"3014240023",6
3038399,"3014240024",1
3038403,"3014240028",3
3038406,"3014240033",45
3038407,"3014240038",3
3038411,"3014240049",13
3038413,"3014240057",27
3038414,"3014240063",20
3038416,"3014250006",30
3038417,"3014250013",79
3038419,"3014260007",33
3038438,"3014260040",47
3038481,"3014280032",34
3038487,"3014280065",1
3038489,"3014280067",4
3038502,"3014290017",19
3038503,"3014290032",111
3038506,"3014290051",1
3038512,"3014300001",65
3038519,"3014310039",44
3038520,"3014310043",12
3038521,"3014310045",16
3038557,"3014320068",31
3038558,"3014330001",10
3038567,"3014330028",29
3038568,"3014330033",33
3038569,"3014330035",4
3038570,"3014330038",12
3038574,"3014330050",2
3038575,"3014330051",8
3038576,"3014330052",12
3038578,"3014330056",2
3038580,"3014330058",11
3038581,"3014330059",9
3038582,"3014330060",5
3038605,"3014350017",1
3038610,"3014350026",4
3038614,"3014350030",13
3038615,"3014350031",5
3038616,"3014350034",9
3038620,"3014350042",2
3038623,"3014350047",1
3038624,"3014350048",1
3038626,"3014350054",2
3038633,"3014350061",3
3038637,"3014350067",3
3038651,"3014360011",20
3038652,"3014360013",1
3038659,,7
3038663,"3014360047",3
3038672,"3014390004",8
3038673,"3014390007",15
3038674,"3014390010",21
3038675,"3014390013",3
3038721,"3014420002",3
3038737,"3014420020",5
3038742,"3014420025",6
3038764,"3014430008",14
3038774,"3014430020",2
3038777,"3014430023",1
3038778,"3014430024",3
3038782,"3014430030",2
3038804,"3014440001",2
3038823,"3014440029",1
3038861,"3014460009",1
3038862,"3014460011",2
3038863,"3014460012",6
3038864,"3014460017",18
3038865,"3014460020",11
3038870,"3014460043",4
3038871,"3014460046",3
3038875,"3014460051",1
3038876,"3014460052",1
3038878,"3014460054",1
3038884,"3014460065",1
3038938,"3014470072",1
3038958,"3014490060",10
3038961,"3014500004",3
3039004,"3014510046",18
3039006,"3014510051",14
3039026,"3014520014",1
3039029,"3014520017",1
3039044,"3014520032",2
3039059,"3014520051",23
3039083,"3014530019",18
3039101,"3014530071",11
3039108,"3014540022",15
3039129,"3014540064",3
3039130,"3014540065",5
3039131,"3014540067",5
3039147,"3014570001",1
3039148,"3014570002",2
3039194,"3014580013",7
3039196,"3014590001",3
3039273,"3014610027",3
3039311,"3014640010",1
3039319,"3014640025",3
3039323,"3014640029",2
3039329,"3014640035",4
3039330,"3014640036",1
3039332,"3014640043",24
3039333,"3014640045",1
3039334,"3014640047",10
3039335,"3014640049",3
3039336,"3014640050",15
3039337,"3014640053",23
3039353,"3014640076",1
3039357,"3014640081",5
3039364,"3014650018",3
3039376,"3014650050",28
3039383,"3014660016",30
3039384,"3014660018",41
3039387,"3014660051",18
3039388,"3014660051",16
3039389,"3014660065",22
3039390,"3014660067",31
3039395,"3014680008",1
3039396,"3014680009",3
3039397,"3014680010",6
3039404,"3014680025",1
3039412,"3014680035",11
3039413,"3014680038",1
3039418,"3014680043",11
3039421,"3014680047",5
3039422,"3014680049",23
3039423,"3014680053",5
3039427,"3014680062",2
3039433,"3014700028",7
3039434,"3014700029",39
3039445,"3014700060",18
3039446,"3014700080",16
3039454,"3014710027",2
3039455,"3014710028",13
3039458,"3014710033",9
3039463,"3014710052",15
3039468,"3014710071",5
3039469,"3014710072",2
3039470,"3014710073",3
3039471,"3014710074",7
3039472,"3014710075",11
3039490,"3014730001",1
3039506,"3014730049",14
3039507,"3014730051",2
3039522,"3014740009",28
3039523,"3014740012",18
3039526,"3014740016",2
3039535,"3014740035",1
3039549,"3014750001",16
3039559,"3014750051",26
3039570,"3014750071",4
3039578,"3014760001",15
3039579,"3014760006",6
3039580,"3014760009",26
3039586,"3014760032",12
3039587,"3014760036",7
3039596,"3014770021",6
3039641,"3014800067",9
3039655,"3014810019",2
3039671,"3014810059",5
3039677,"3014830001",6
3039680,"3014830010",2
3039684,"3014830016",5
3039689,"3014830022",3
3039690,"3014830023",3
3039693,"3014830028",1
3039698,"3014830033",4
3039701,"3014830044",2
3039714,"3014830058",12
3039715,"3014830059",5
3039720,"3014840002",2
3039721,"3014840004",8
3039723,"3014840014",2
3039731,"3014840035",15
3039736,"3014840047",4
3039746,"3014850012",2
3039747,"3014850014",1
3039748,"3014850015",6
3039750,"3014850017",8
3039753,"3014850020",5
3039754,"3014850021",5
3039771,"3014850039",6
3039772,"3014850040",4
3039774,"3014850042",4
3039776,"3014850046",2
3039777,"3014850047",8
3039791,"3014850061",1
3039806,"3014860011",1
3039807,"3014860012",1
3039809,"3014860014",4
3039810,"3014860017",6
3039812,"3014860019",1
3039820,"3014860027",9
3039833,"3014860052",2
3039835,"3014860057",7
3039838,"3014870004",5
3039847,"3014870014",1
3039849,"3014870017",1
3039854,"3014870023",1
3039870,"3014870040",7
3039878,"3014870049",5
3039922,"3014900041",4
3039937,"3014910011",3
3039942,"3014910019",2
3039945,"3014910022",7
3039947,"3014910024",2
3039954,"3014910033",5
3039960,"3014910042",4
3039962,"3014910044",2
3039964,"3014910048",1
3039965,"3014910049",5
3039968,"3014910052",2
3039969,"3014910053",1
3039970,"3014910054",1
3039971,"3014910055",3
3039972,"3014910056",1
3039973,"3014910057",7
3039977,"3014910061",2
3039982,"3014910067",8
3039984,"3014920010",1
3039997,"3014930010",1
3040016,"3014930029",4
3040022,"3014930039",1
3040097,"3014960037",3
3040101,"3014960042",9
3040134,"3014970001",5
3040145,"3014970021",4
3040150,"3014970026",3
3040152,"3014970028",2
3040154,"3014970030",1
3040163,"3014970040",11
3040171,"3014970048",3
3040182,"3014970062",10
3040183,"3014970065",2
3040185,"3014970068",3
3040187,"3014970070",3
3040189,"3014970072",4
3040194,"3014980004",6
3040200,"3014980016",6
3040202,"3014980018",3
3040206,"3014980022",4
3040207,"3014980023",7
3040208,"3014980024",3
3040209,"3014980025",15
3040210,"3014980026",5
3040220,"3014980046",2
3040221,"3014980047",1
3040224,"3014980050",9
3040229,"3014980055",7
3040234,"3014980061",4
3040237,"3014980065",1
3040242,"3014980070",1
3040255,"3014990020",3
3040259,"3015000007",1
3040286,"3015000034",1
3040312,"3015000071",1
3040339,"3015010025",5
3040340,"3015010026",2
3040341,"3015010027",3
3040343,"3015010030",3
3040344,"3015010032",4
3040384,"3015010073",4
3040398,"3015020014",13
3040400,"3015020016",11
3040402,"3015020018",5
3040407,"3015020023",10
3040408,"3015020024",3
3040417,"3015020035",4
3040441,"3015020059",7
3040442,"3015020060",13
3040443,"3015020062",5
3040459,"3015030014",12
3040462,"3015030017",13
3040465,"3015030020",1
3040487,"3015040001",3
3040488,"3015040002",14
3040489,"3015040003",5
3040490,"3015040004",4
3040491,"3015040005",3
3040492,"3015040006",10
3040499,"3015040014",2
3040526,"3015040042",4
3040615,"3015050062",2
3040616,"3015050063",2
3040624,"3015050073",11
3040625,"3015050075",4
3040738,"3015070059",1
3040761,"3015080008",4
3040764,"3015080011",5
3040769,"3015080016",1
3040804,"3015080052",4
3040805,"3015080053",7
3040806,"3015080054",4
3040810,"3015080064",4
3040811,"3015080065",13
3040816,"3015080071",3
3040819,"3015080074",1
3040820,"3015090001",7
3040846,"3015090028",7
3040857,"3015090044",1
3040862,"3015090051",2
3040863,"3015090052",6
3040865,"3015090054",5
3040866,"3015090055",5
3040867,"3015090056",11
3040868,"3015090057",2
3040869,"3015090058",3
3040870,"3015090059",1
3040873,"3015090062",7
3040880,"3015100016",2
3040881,"3015100017",8
3040886,"3015100023",2
3040887,"3015100024",2
3040888,"3015100025",4
3040890,"3015100027",3
3040893,"3015100030",1
3040895,"3015100032",1
3040897,"3015100034",8
3040899,"3015100036",1
3040901,"3015100044",4
3040902,"3015100045",4
3040904,"3015100047",5
3040906,"3015100050",6
3040907,"3015100052",6
3040911,"3015100056",8
3040912,"3015100057",7
3040917,"3015100063",2
3041001,"3015130012",7
3041002,"3015130013",2
3041003,"3015130014",8
3041024,"3015130055",5
3041025,"3015130056",1
3041028,"3015130062",3
3041031,"3015141001",2
3041033,"3015140005",3
3041034,"3015140006",5
3041035,"3015140007",2
3041037,"3015140009",3
3041043,"3015140016",9
3041044,"3015140018",16
3041046,"3015140025",1
3041057,"3015140057",2
3041058,"3015140058",3
3041067,"3015140125",4
3041092,"3015150027",1
3041098,"3015150036",5
3041103,"3015150041",3
3041113,"3015150056",1
3041114,"3015150057",5
3041115,"3015150058",4
3041118,"3015150061",2
3041119,"3015150062",1
3041124,"3015150067",1
3041128,"3015150071",1
3041143,"3015160019",2
3041148,"3015160024",2
3041156,"3015160032",5
3041159,"3015160035",3
3041163,"3015160039",1
3041167,"3015160045",5
3041168,"3015160046",6
3041173,"3015170002",19
3041175,"3015170007",6
3041181,"3015170015",2
3041183,"3015170117",2
3041199,"3015170036",1
3041221,"3015190006",1
3041222,"3015190007",7
3041227,"3015190016",8
3041228,"3015190017",4
3041229,"3015190018",1
3041251,"3015190053",3
3041253,"3015190055",1
3041261,"3015200001",11
3041269,"3015200024",1
3041290,"3015190046",7
3041304,"3015190065",3
3041307,"3015210009",13
3041362,"3015210077",11
3041364,"3015220001",3
3041406,"3015220051",2
3041407,"3015220053",5
3041408,"3015220055",3
3041410,"3015220058",8
3041413,"3015220061",12
3041414,"3015220064",9
3041415,"3015220065",1
3041419,"3015220070",1
3041429,"3015240028",1
3041431,"3015240030",5
3041432,"3015240031",1
3041464,"3015250019",1
3041472,"3015240028",1
3041483,"3015257501",1
3041486,"3015250062",5
3041487,"3015260001",2
3041488,"3015250008",3
3041505,"3015260034",4
3041512,"3015260046",5
3041563,"3015280023",21
3041564,"3015280027",12
3041565,"3015280030",20
3041573,"3015300001",32
3041584,"3015310006",11
3041585,"3015310010",2
3041613,"3015310057",2
3041632,"3015320023",3
3041639,"3015320030",55
3041663,"3015330018",4
3041668,"3015330028",6
3041669,"3015330030",17
3041670,"3015330034",7
3041673,"3015330037",16
3041683,"3015330048",8
3041684,"3015330050",5
3041685,"3015330051",6
3041686,"3015330052",5
3041688,"3015330054",6
3041711,"3015340017",1
3041719,"3015340025",2
3041721,"3015340028",2
3041729,"3015340039",4
3041739,"3015340053",3
3041763,"3015350008",1
3041765,"3015350010",3
3041767,"3015350013",4
3041768,"3015350014",13
3041775,"3015357501",1
3041777,"3015350042",2
3041781,"3015350054",4
3041782,"3015350055",1
3041783,"3015350056",1
3041785,"3015360001",2
3041798,"3015370014",1
3041815,"3015370056",1
3041841,"3015380018",1
3041857,"3015380057",1
3041863,"3015380067",6
3041894,"3015390026",3
3041912,"3015390046",3
3041950,"3015400001",2
3041959,"3015400013",2
3041962,"3015400016",1
3041965,"3015401061",1
3041968,"3015400022",4
3041969,"3015400023",2
3041970,"3015400024",5
3041971,"3015400025",1
3041975,"3015407502",1
3041985,"3015400052",6
3041990,"3015400059",3
3041995,"3015400065",1
3041999,"3015410001",7
3042005,"3015420001",3
3042022,"3015420027",3
3042027,"3015420040",1
3042028,"3015420041",2
3042038,"3015420059",5
3042044,"3015420069",2
3042046,"3015430015",2
3042051,"3015430020",2
3042121,"3015490037",2
3042122,"3015490038",2
3042158,"3015500031",22
3042162,"3015510005",1
3042163,"3015510006",2
3042164,"3015510007",4
3042165,"3015510008",1
3042190,"3015510037",1
3042191,"3015510038",5
3042221,"3015510070",3
3042227,"3015520001",7
3042228,"3015520003",3
3042231,"3015520007",2
3042234,"3015520010",2
3042235,"3015520011",1
3042236,"3015520012",2
3042237,"3015520013",1
3042240,"3015520015",3
3042241,"3015520015",5
3042244,"3015520020",3
3042246,"3015520021",12
3042248,"3015520025",7
3042249,"3015520026",3
3042259,"3015520038",2
3042260,"3015520039",1
3042261,"3015520040",1
3042354,"3015590024",9
3042383,"3015600023",5
3042384,"3015600024",8
3042427,"3015620007",3
3042452,"3015620037",2
3042483,"3015640015",7
3042495,"3015650003",1
3042498,"3015650008",1
3042499,"3015650010",3
3042541,"3015660012",1
3042548,"3015660020",2
3042550,"3015660022",3
3042572,"3015670011",1
3042574,"3015670015",2
3042586,"3015670029",10
3042590,"3015670036",3
3042592,"3015670038",6
3042593,"3015670040",5
3042597,"3015670135",1
3042598,"3015680001",6
3042636,"3015690001",7
3042652,"3015690019",1
3042653,"3015690020",2
3042683,"3015700023",2
3042685,"3015700025",3
3042686,"3015700027",2
3042691,"3015700037",3
3042816,"3015780004",4
3042826,"3015790007",4
3042828,"3015790012",1
3042832,"3015790018",2
3042833,"3015790020",7
3042834,"3015790021",1
3042845,"3015790037",22
3042869,"3015840007",1
3042882,"3015850030",2
3042884,"3015850036",7
3042885,"3015850044",3
3042888,"3015850047",7
3042900,"3015860038",1
3042905,"3015860050",1
3042921,"3015880001",108
3042922,"3015880035",5
3042923,"3015880036",4
3042924,"3015880037",4
3042925,"3015880038",5
3042946,"3015890040",3
3042950,"3015890047",5
3042953,"3015890053",2
3043006,"3015910017",33
3043062,"3015930054",2
3043066,"3015940002",7
3043067,"3015940003",5
3043069,"3015940005",1
3043076,"3015940025",2
3043080,"3015940034",1
3043081,"3015940035",3
3043098,"3015940065",6
3043114,"3015950061",15
3043115,"3015950066",16
3043146,"3015960064",3
3043157,"3015980041",19
3043159,"3015990003",2
3043160,"3015990004",5
3043161,"3015990005",6
3043162,"3015990006",1
3043172,"3015990026",8
3043173,"3015990027",3
3043177,"3015990038",1
3043205,"3016010002",3
3043214,"3016010018",2
3043222,"3016010050",2
3043224,"3016010053",10
3043225,"3016010055",12
3043226,"3016010058",5
3043228,"3016010060",5
3043233,"3016010068",4
3043257,"3016030002",1
3043261,"3016030006",1
3043262,"3016031019",1
3043277,"3016030036",4
3043278,"3016030037",3
3043279,"3016030038",2
3043283,"3016030057",2
3043284,"3016030058",7
